po_line_id,po_id,item_code,quantity,unit_price,line_amount
POL0007525,PO001226,ITEM0128,346,4229.48,1463400.08
POL0007526,PO002178,ITEM0619,311,4974.92,1547200.12
POL0007527,PO001810,ITEM0868,308,1836.76,565722.08
POL0007528,PO000386,ITEM0350,181,2826.4,511578.4
POL0007529,PO002032,ITEM1062,36,1135.74,40886.64
POL0007530,PO002131,ITEM0496,433,1048.52,454009.16
POL0007531,PO000701,ITEM0484,460,1535.25,706215
POL0007532,PO002388,ITEM0354,496,1308.31,648921.76
POL0007533,PO002115,ITEM0115,405,1848.9,748804.5
POL0007534,PO001308,ITEM1024,82,1444.88,118480.16
POL0007535,PO000734,ITEM0953,42,3829.28,160829.76
POL0007536,PO001160,ITEM0258,96,1664.71,159812.16
POL0007537,PO002031,ITEM0113,200,1005.81,201162
POL0007538,PO002597,ITEM0069,41,2323.36,95257.76
POL0007539,PO001558,ITEM0006,370,371.34,137395.8
POL0007540,PO000952,ITEM0608,426,2422.98,1032189.48
POL0007541,PO001701,ITEM0005,96,1399.17,134320.32
POL0007542,PO001538,ITEM0427,484,4432.87,2145509.08
POL0007543,PO000303,ITEM0827,177,1990.4,352300.8
POL0007544,PO002720,ITEM1015,293,4023.46,171.88
POL0007545,PO002954,ITEM0181,67,473.19,31703.73
POL0007546,PO000933,ITEM0719,317,4782.87,1516169.79
POL0007547,PO002661,ITEM0406,38,2374.24,90221.12
POL0007548,PO000179,ITEM0540,462,2536.68,1171946.16
POL0007549,PO002196,ITEM0745,396,3295.54,1305033.84
POL0007550,PO000581,ITEM0504,16,3167.5,50680
POL0007551,PO000691,ITEM0526,325,2352.91,320.24
POL0007552,PO000972,ITEM0094,360,4664.02,1679047.2
POL0007553,PO000475,ITEM0463,448,384.3,172166.4
POL0007554,PO002688,ITEM1088,-8,1331.71,-10653.68
POL0007555,PO002600,ITEM0339,59,2366.35,139614.65
POL0007556,PO000147,ITEM0767,16,2532.91,40526.56
POL0007557,PO002723,ITEM0462,396,4512.89,1787104.44
POL0007558,PO001646,ITEM0492,177,4750.11,840769.47
POL0007559,PO002154,ITEM0316,292,2774.07,810028.44
POL0007560,PO002310,ITEM0899,442,1049.48,463870.16
POL0007561,PO002296,ITEM0087,394,1947.74,345.89
POL0007562,PO000855,ITEM0415,174,2441.66,424848.84
POL0007563,PO000516,ITEM0832,-9,2304.25,-20738.25
POL0007564,PO001184,ITEM0021,-10,2890.03,-28900.3
POL0007565,PO001517,ITEM0054,223,4422.4,986195.2
POL0007566,PO001365,ITEM0845,403,1573.18,633991.54
POL0007567,PO001324,ITEM1057,190,1735.05,329659.5
POL0007568,PO000160,ITEM0815,303,3169.17,960258.51
POL0007569,PO002420,ITEM1018,467,1984.52,926770.84
POL0007570,PO000546,ITEM0336,373,3558.76,1327417.48
POL0007571,PO001033,ITEM0492,138,908.41,399.9
POL0007572,PO000431,ITEM0077,343,320.37,109886.91
POL0007573,PO000413,ITEM0505,426,2818.52,1200689.52
POL0007574,PO000322,ITEM0187,113,1699.41,192033.33
POL0007575,PO000203,ITEM0316,492,3593.7,1768100.4
POL0007576,PO000592,ITEM0443,45,667.88,30054.6
POL0007577,PO000495,ITEM0553,200,3396.63,771.69
POL0007578,PO001352,ITEM0611,315,1437.82,452913.3
POL0007579,PO000640,ITEM0350,123,3691.22,454020.06
POL0007580,PO002832,ITEM0270,1,743.32,743.32
POL0007581,PO000396,ITEM0391,18,75.38,1356.84
POL0007582,PO000702,ITEM1116,259,4691.23,1215028.57
POL0007583,PO000966,ITEM0682,72,1323.79,95312.88
POL0007584,PO002324,ITEM0197,290,4180.88,1212455.2
POL0007585,PO000663,ITEM0661,109,1678.25,182929.25
POL0007586,PO001986,ITEM0842,49,3181.09,155873.41
POL0007587,PO002853,ITEM1064,133,4471.36,594690.88
POL0007588,PO001540,ITEM0586,366,2440.96,893391.36
POL0007589,PO002442,ITEM0931,383,2686.78,1029036.74
POL0007590,PO001540,ITEM0142,468,1814.51,849190.68
POL0007591,PO000002,ITEM0953,-9,2759.14,54.7
POL0007592,PO000973,ITEM0772,115,4480.61,515270.15
POL0007593,PO000500,ITEM0685,238,4742.07,1128612.66
POL0007594,PO001727,ITEM0142,419,3620.17,1516851.23
POL0007595,PO000811,ITEM0880,467,4570.75,2134540.25
POL0007596,PO002451,ITEM1117,64,1457.39,93272.96
POL0007597,PO001864,ITEM0401,352,2252.36,792830.72
POL0007598,PO001232,ITEM0398,369,911.52,336350.88
POL0007599,PO001771,ITEM0341,69,320.14,22089.66
POL0007600,PO000658,ITEM1086,74,930.37,68847.38
POL0007601,PO000339,ITEM0404,90,2610.22,234919.8
POL0007602,PO002957,ITEM0335,465,1627.16,756629.4
POL0007603,PO001577,ITEM0297,297,4971.96,1476672.12
POL0007604,PO002890,ITEM0597,4,3857.05,15428.2
POL0007605,PO002946,ITEM0197,408,4257.41,1737023.28
POL0007606,PO001276,ITEM0694,143,372.05,53203.15
POL0007607,PO000635,ITEM0516,84,2951.31,247910.04
POL0007608,PO000108,ITEM1070,188,2213.88,416209.44
POL0007609,PO002357,ITEM0465,320,2836.5,907680
POL0007610,PO000142,ITEM0573,347,3220.57,1117537.79
POL0007611,PO002514,ITEM0388,70,3470.69,242948.3
POL0007612,PO000463,ITEM0722,478,2295.4,1097201.2
POL0007613,PO002980,ITEM0480,429,1710.03,733602.87
POL0007614,PO002638,ITEM1193,257,2233.9,574112.3
POL0007615,PO002497,ITEM0045,309,398.43,123114.87
POL0007616,PO002618,ITEM0549,380,161.35,61313
POL0007617,PO001416,ITEM0122,236,1807.04,426461.44
POL0007618,PO001954,ITEM0265,497,925.83,460137.51
POL0007619,PO000783,ITEM0029,369,3490.71,5.47
POL0007620,PO000287,ITEM1142,205,4369.88,895825.4
POL0007621,PO001221,ITEM0807,406,1517.5,616105
POL0007622,PO002581,ITEM0717,135,2331.89,314805.15
POL0007623,PO002244,ITEM0512,307,489.87,150390.09
POL0007624,PO001488,ITEM0085,478,3231.61,1544709.58
POL0007625,PO000559,ITEM0286,384,1904.95,731500.8
POL0007626,PO002706,ITEM0002,470,4322.6,2031622
POL0007627,PO002775,ITEM0756,160,4093.81,655009.6
POL0007628,PO001083,ITEM0212,315,3339.96,1052087.4
POL0007629,PO001508,ITEM0728,371,3339.73,1239039.83
POL0007630,PO000294,ITEM0293,81,3266.72,264604.32
POL0007631,PO002642,ITEM1040,198,2228.49,647.72
POL0007632,PO000203,ITEM0642,281,4137.02,1162502.62
POL0007633,PO001018,ITEM0411,144,2419.36,348387.84
POL0007634,PO001184,ITEM0666,126,852.63,107431.38
POL0007635,PO000097,ITEM0881,490,3575.74,1752112.6
POL0007636,PO000922,ITEM0288,425,3632.35,1543748.75
POL0007637,PO000904,ITEM0612,314,335.76,105428.64
POL0007638,PO000851,ITEM0980,346,3328.76,1151750.96
POL0007639,PO002914,ITEM0546,66,4448.15,293577.9
POL0007640,PO000267,ITEM0687,51,215.05,10967.55
POL0007641,PO001014,ITEM0062,469,2056.31,964409.39
POL0007642,PO000987,ITEM0160,447,3685.78,1647543.66
POL0007643,PO001489,ITEM0335,85,817.66,69501.1
POL0007644,PO002403,ITEM0910,384,2009.26,771555.84
POL0007645,PO001782,ITEM0898,271,2317.71,628099.41
POL0007646,PO001155,ITEM0335,332,1906.68,633017.76
POL0007647,PO000954,ITEM0076,311,4682.34,1456207.74
POL0007648,PO001885,ITEM1074,327,3685.26,1205080.02
POL0007649,PO000151,ITEM0224,10,3658.68,36586.8
POL0007650,PO002146,ITEM0019,419,4849.65,2032003.35
POL0007651,PO000528,ITEM0215,300,3200.85,960255
POL0007652,PO002935,ITEM0041,250,2411.83,256.92
POL0007653,PO002695,ITEM0127,25,4133.13,103328.25
POL0007654,PO000293,ITEM0601,347,961.71,333713.37
POL0007655,PO001161,ITEM1165,78,4995.96,389684.88
POL0007656,PO001697,ITEM0593,-2,3564.71,-7129.42
POL0007657,PO000301,ITEM0121,125,427.99,53498.75
POL0007658,PO002806,ITEM0424,333,4237.04,1410934.32
POL0007659,PO000039,ITEM0445,399,1740.08,694291.92
POL0007660,PO001867,ITEM1126,362,2610.97,945171.14
POL0007661,PO001764,ITEM0912,188,2076.28,390340.64
POL0007662,PO001095,ITEM0238,173,3237.41,560071.93
POL0007663,PO000295,ITEM0681,106,1727.82,183148.92
POL0007664,PO001089,ITEM0270,280,1755.9,491652
POL0007665,PO000640,ITEM0134,232,258.75,60030
POL0007666,PO000471,ITEM0215,107,2699.42,288837.94
POL0007667,PO002906,ITEM0890,52,587.41,30545.32
POL0007668,PO000395,ITEM0525,361,2354.41,849942.01
POL0007669,PO001079,ITEM0230,179,3081.68,105.93
POL0007670,PO001334,ITEM0022,428,2109.31,902784.68
POL0007671,PO002044,ITEM0383,478,3487.56,1667053.68
POL0007672,PO002863,ITEM0074,168,1077.25,180978
POL0007673,PO000766,ITEM0299,245,4483.44,145.89
POL0007674,PO002655,ITEM0628,365,159.21,58111.65
POL0007675,PO001232,ITEM0041,360,3738.08,1345708.8
POL0007676,PO000142,ITEM0878,213,3596.05,765958.65
POL0007677,PO000944,ITEM0481,55,1588,87340
POL0007678,PO002386,ITEM1178,40,3360.76,134430.4
POL0007679,PO002420,ITEM0202,28,4165.75,116641
POL0007680,PO000242,ITEM0053,351,4186.66,1469517.66
POL0007681,PO000469,ITEM0338,302,3415.04,1031342.08
POL0007682,PO002898,ITEM0227,431,3121.66,1345435.46
POL0007683,PO002871,ITEM0379,290,678.59,196791.1
POL0007684,PO001253,ITEM0158,219,4288.1,939093.9
POL0007685,PO001053,ITEM0308,292,4317.81,1260800.52
POL0007686,PO001221,ITEM0678,125,3179.61,397451.25
POL0007687,PO001068,ITEM0356,66,2025.87,133707.42
POL0007688,PO001776,ITEM0807,262,4684.23,1227268.26
POL0007689,PO000257,ITEM0171,447,1392.3,71
POL0007690,PO002624,ITEM0278,382,855.3,326724.6
POL0007691,PO001111,ITEM0388,229,742.07,426.64
POL0007692,PO002117,ITEM0479,231,2488.43,574827.33
POL0007693,PO000273,ITEM0024,223,2293.86,511530.78
POL0007694,PO000552,ITEM0515,251,3455.83,867413.33
POL0007695,PO000914,ITEM0735,247,3048.4,752954.8
POL0007696,PO000897,ITEM0392,345,4306.19,1485635.55
POL0007697,PO001862,ITEM1181,39,4966.83,193706.37
POL0007698,PO001020,ITEM0886,277,901.45,249701.65
POL0007699,PO002634,ITEM0336,414,3552.39,446.77
POL0007700,PO002416,ITEM0667,488,4585.25,2237602
POL0007701,PO002640,ITEM0822,337,702.12,236614.44
POL0007702,PO001715,ITEM0867,339,2811.26,953017.14
POL0007703,PO000082,ITEM1136,490,437.18,214218.2
POL0007704,PO000111,ITEM1164,334,1196.84,399744.56
POL0007705,PO001956,ITEM0801,325,3358.05,1091366.25
POL0007706,PO000085,ITEM1083,100,3787.05,378705
POL0007707,PO000896,ITEM1195,444,4021.5,1785546
POL0007708,PO001603,ITEM0801,486,1732.18,841839.48
POL0007709,PO001754,ITEM0018,319,4986.86,1590808.34
POL0007710,PO002156,ITEM0055,164,1771.1,290460.4
POL0007711,PO000200,ITEM0110,163,4157.39,677654.57
POL0007712,PO002548,ITEM0383,12,2080.45,24965.4
POL0007713,PO002069,ITEM0074,344,3548.51,1220687.44
POL0007714,PO001766,ITEM0605,489,4816.86,2355444.54
POL0007715,PO001180,ITEM0139,29,2925.19,84830.51
POL0007716,PO000270,ITEM0804,123,1055.91,13.84
POL0007717,PO002394,ITEM0087,82,2981.13,244452.66
POL0007718,PO002582,ITEM1034,37,2906.31,107533.47
POL0007719,PO002504,ITEM1099,449,4500.58,2020760.42
POL0007720,PO002499,ITEM0030,242,2609.38,631469.96
POL0007721,PO001843,ITEM0907,418,4727.42,1976061.56
POL0007722,PO000384,ITEM0244,416,4778.3,1987772.8
POL0007723,PO001522,ITEM0048,212,2194.43,465219.16
POL0007724,PO000167,ITEM0572,500,3339.41,1669705
POL0007725,PO000816,ITEM0216,242,1694.95,410177.9
POL0007726,PO002724,ITEM0271,218,1772.08,386313.44
POL0007727,PO002934,ITEM1103,307,1611.21,494641.47
POL0007728,PO000811,ITEM1195,276,1968.31,543253.56
POL0007729,PO002275,ITEM0880,207,2478.51,513051.57
POL0007730,PO001934,ITEM0753,174,4412.45,767766.3
POL0007731,PO000308,ITEM0647,385,3973.54,1529812.9
POL0007732,PO002023,ITEM0583,328,3493.61,1145904.08
POL0007733,PO000005,ITEM1062,468,683.15,319714.2
POL0007734,PO000184,ITEM0053,19,2290.97,43528.43
POL0007735,PO000009,ITEM0237,266,444.99,634.38
POL0007736,PO002060,ITEM0312,400,4327.18,1730872
POL0007737,PO001659,ITEM0020,121,4533.13,548508.73
POL0007738,PO001901,ITEM0712,304,122.94,37373.76
POL0007739,PO001449,ITEM0234,256,2673.84,684503.04
POL0007740,PO000076,ITEM1022,194,421.84,81836.96
POL0007741,PO002455,ITEM0099,123,1562.15,192144.45
POL0007742,PO002751,ITEM0817,391,2949.9,1153410.9
POL0007743,PO000579,ITEM0257,212,4793.05,1016126.6
POL0007744,PO001819,ITEM0271,494,2331.19,1151607.86
POL0007745,PO002655,ITEM0078,-1,1702.39,-1702.39
POL0007746,PO000738,ITEM1072,185,96.64,17878.4
POL0007747,PO001457,ITEM0679,425,3976.01,1689804.25
POL0007748,PO002173,ITEM0650,452,455.1,205705.2
POL0007749,PO001025,ITEM1180,249,4041.51,1006335.99
POL0007750,PO002397,ITEM0922,425,959.88,407949
POL0007751,PO002485,ITEM0130,170,950.96,161663.2
POL0007752,PO001205,ITEM1140,80,1166.39,93311.2
POL0007753,PO001245,ITEM0622,33,3924.48,129507.84
POL0007754,PO000920,ITEM0904,364,3580.5,1303302
POL0007755,PO002646,ITEM0076,183,3855.68,705589.44
POL0007756,PO001349,ITEM0898,422,309.69,130689.18
POL0007757,PO002470,ITEM0627,388,3690.8,1432030.4
POL0007758,PO002166,ITEM0447,375,1080.37,405138.75
POL0007759,PO000066,ITEM0027,82,3552.4,291296.8
POL0007760,PO002631,ITEM0998,467,2968.19,1386144.73
POL0007761,PO000831,ITEM0605,397,1709.46,678655.62
POL0007762,PO001300,ITEM0143,476,3292.41,1567187.16
POL0007763,PO000457,ITEM0874,449,4799.31,2154890.19
POL0007764,PO002143,ITEM0838,366,22.65,20.71
POL0007765,PO001300,ITEM1036,474,4460.8,2114419.2
POL0007766,PO000656,ITEM0636,218,2510.19,547221.42
POL0007767,PO001477,ITEM1132,179,4237.66,758541.14
POL0007768,PO001351,ITEM0514,285,1092.66,311408.1
POL0007769,PO002700,ITEM0616,459,207.53,95256.27
POL0007770,PO002824,ITEM0477,310,1683.74,521959.4
POL0007771,PO002159,ITEM0407,271,1997.01,541189.71
POL0007772,PO001598,ITEM0047,183,4900.45,896782.35
POL0007773,PO002176,ITEM0802,121,1471.07,177999.47
POL0007774,PO001657,ITEM0678,60,3025.1,181506
POL0007775,PO002907,ITEM0457,83,3436.66,285242.78
POL0007776,PO000825,ITEM0046,166,3313.98,550120.68
POL0007777,PO000428,ITEM0087,228,4460.15,1016914.2
POL0007778,PO002033,ITEM1058,351,2634.29,924635.79
POL0007779,PO000255,ITEM1056,1,378.51,378.51
POL0007780,PO000978,ITEM0568,316,4008.57,1266708.12
POL0007781,PO002162,ITEM0306,26,896.74,23315.24
POL0007782,PO001422,ITEM0560,320,3719.34,1190188.8
POL0007783,PO002033,ITEM1148,250,1043.68,260920
POL0007784,PO002902,ITEM0630,145,3253.02,471687.9
POL0007785,PO001264,ITEM0456,169,118.18,19972.42
POL0007786,PO000820,ITEM0729,58,229.12,13288.96
POL0007787,PO000228,ITEM0908,20,3251.83,65036.6
POL0007788,PO001364,ITEM0685,218,2232.3,777.52
POL0007789,PO001306,ITEM0992,87,4859,422733
POL0007790,PO001572,ITEM0123,425,3185.16,1353693
POL0007791,PO000856,ITEM0445,190,4293.14,815696.6
POL0007792,PO001038,ITEM0967,24,1345.62,32294.88
POL0007793,PO000382,ITEM0890,499,1781.44,888938.56
POL0007794,PO001789,ITEM0852,66,3079.1,203220.6
POL0007795,PO002829,ITEM0321,318,1376.26,437650.68
POL0007796,PO001707,ITEM0618,125,3262.91,407863.75
POL0007797,PO000664,ITEM0921,28,2218.07,62105.96
POL0007798,PO000832,ITEM0124,371,2477.28,919070.88
POL0007799,PO001602,ITEM0061,24,1302.16,31251.84
POL0007800,PO000353,ITEM0774,332,1274.58,423160.56
POL0007801,PO000252,ITEM0318,449,3628.49,1629192.01
POL0007802,PO000829,ITEM0676,336,2553.77,858066.72
POL0007803,PO000518,ITEM0914,325,4604.12,1496339
POL0007804,PO002281,ITEM0971,310,4035.84,1251110.4
POL0007805,PO000001,ITEM0275,185,1642.42,303847.7
POL0007806,PO000498,ITEM0580,470,4987.14,2343955.8
POL0007807,PO001117,ITEM0014,443,966.32,428079.76
POL0007808,PO000670,ITEM0857,262,3237.46,848214.52
POL0007809,PO001768,ITEM0701,398,4065.23,1617961.54
POL0007810,PO001542,ITEM0981,104,4565.43,474804.72
POL0007811,PO001032,ITEM0699,81,2271.38,183981.78
POL0007812,PO001250,ITEM1197,122,69.38,8464.36
POL0007813,PO002345,ITEM0506,251,3779.93,948762.43
POL0007814,PO001349,ITEM0486,174,3100.87,539551.38
POL0007815,PO000695,ITEM0372,142,3141.9,446149.8
POL0007816,PO001795,ITEM0069,428,2891.91,1237737.48
POL0007817,PO001630,ITEM0734,443,1299.83,575824.69
POL0007818,PO002500,ITEM0023,352,3491.51,1229011.52
POL0007819,PO001919,ITEM0789,277,3642.78,1009050.06
POL0007820,PO001828,ITEM0128,437,3033.4,1325595.8
POL0007821,PO001357,ITEM0301,112,2557.21,286407.52
POL0007822,PO001447,ITEM1061,255,2253.72,574698.6
POL0007823,PO001092,ITEM0461,323,4862.02,823.15
POL0007824,PO001910,ITEM0492,307,3445.84,1057872.88
POL0007825,PO000724,ITEM0575,149,1351.58,201385.42
POL0007826,PO001064,ITEM1097,305,4485,1367925
POL0007827,PO002112,ITEM1076,144,3494.4,503193.6
POL0007828,PO002540,ITEM1143,360,4449.39,1601780.4
POL0007829,PO001849,ITEM0821,13,2696.31,35052.03
POL0007830,PO002692,ITEM0357,449,4203.52,1887380.48
POL0007831,PO001907,ITEM0213,147,2195.98,322809.06
POL0007832,PO000793,ITEM0984,218,2749.35,599358.3
POL0007833,PO001666,ITEM0252,264,425.39,112302.96
POL0007834,PO002003,ITEM0434,196,784.3,153722.8
POL0007835,PO000961,ITEM1081,232,4223.72,979903.04
POL0007836,PO000083,ITEM0442,91,315.28,28690.48
POL0007837,PO000481,ITEM0815,281,3454.2,970630.2
POL0007838,PO000493,ITEM0869,433,3873.9,1677398.7
POL0007839,PO001627,ITEM1118,372,3371.65,1254253.8
POL0007840,PO001768,ITEM0983,285,3215.25,916346.25
POL0007841,PO000312,ITEM1029,191,861.46,164538.86
POL0007842,PO002578,ITEM0372,149,2322.21,346009.29
POL0007843,PO002262,ITEM0868,242,2024.09,489829.78
POL0007844,PO000420,ITEM0804,495,3434.73,1700191.35
POL0007845,PO002126,ITEM1169,37,3189.33,118005.21
POL0007846,PO001869,ITEM1100,302,704.72,212825.44
POL0007847,PO001293,ITEM0310,78,961.41,74989.98
POL0007848,PO000107,ITEM0388,18,4905.43,88297.74
POL0007849,PO001809,ITEM0490,25,1113.52,27838
POL0007850,PO001172,ITEM0980,127,642.88,81645.76
POL0007851,PO000269,ITEM0709,408,3780.57,1542472.56
POL0007852,PO000741,ITEM0136,255,4959.36,1264636.8
POL0007853,PO000346,ITEM0911,413,2828.95,1168356.35
POL0007854,PO001848,ITEM0054,299,4839.74,1447082.26
POL0007855,PO002734,ITEM0405,231,3265.8,754399.8
POL0007856,PO001603,ITEM0610,49,1047.66,51335.34
POL0007857,PO001640,ITEM0607,273,982.21,268143.33
POL0007858,PO000914,ITEM0739,155,4938.6,765483
POL0007859,PO002968,ITEM0359,345,4591.29,1583995.05
POL0007860,PO000658,ITEM0691,35,165.32,5786.2
POL0007861,PO001342,ITEM0142,347,2017.49,700069.03
POL0007862,PO001468,ITEM1170,291,3342.63,972705.33
POL0007863,PO000174,ITEM0477,377,2245.02,846372.54
POL0007864,PO001477,ITEM0878,402,2400.44,964976.88
POL0007865,PO002261,ITEM0402,361,629.73,227332.53
POL0007866,PO000887,ITEM0676,24,4494.85,107876.4
POL0007867,PO000791,ITEM0812,188,4023.04,756331.52
POL0007868,PO002812,ITEM0472,305,2551.46,778195.3
POL0007869,PO002592,ITEM0616,211,1176.36,248211.96
POL0007870,PO002374,ITEM1040,149,3596.78,535920.22
POL0007871,PO000795,ITEM0271,5,3308.49,16542.45
POL0007872,PO000791,ITEM1157,430,2242.35,964210.5
POL0007873,PO002907,ITEM0048,3,1885.04,5655.12
POL0007874,PO001207,ITEM0301,434,4961.25,2153182.5
POL0007875,PO000313,ITEM0184,432,700.68,302693.76
POL0007876,PO001076,ITEM0436,79,1331.78,105210.62
POL0007877,PO000206,ITEM0883,395,3153.48,1245624.6
POL0007878,PO000695,ITEM0123,237,2707.48,641672.76
POL0007879,PO001967,ITEM0276,367,1035.24,379933.08
POL0007880,PO000076,ITEM0442,38,692.02,26296.76
POL0007881,PO002070,ITEM0394,360,2960.23,1065682.8
POL0007882,PO000168,ITEM0215,410,4859.69,1992472.9
POL0007883,PO002776,ITEM0753,-9,3905.03,-35145.27
POL0007884,PO001745,ITEM0162,471,1490.33,701945.43
POL0007885,PO002962,ITEM0796,495,3759.9,1861150.5
POL0007886,PO001272,ITEM0064,476,1187.42,972.45
POL0007887,PO001107,ITEM0861,339,4914.76,1666103.64
POL0007888,PO000822,ITEM0243,30,4019.27,120578.1
POL0007889,PO000985,ITEM0853,452,1371.04,358.37
POL0007890,PO000420,ITEM0221,124,980.15,121538.6
POL0007891,PO002353,ITEM0681,494,1720.16,849759.04
POL0007892,PO002554,ITEM0267,368,3278.15,1206359.2
POL0007893,PO002439,ITEM0221,378,3416.98,1291618.44
POL0007894,PO002546,ITEM0097,421,4955.96,2086459.16
POL0007895,PO001200,ITEM0135,24,1174.72,28193.28
POL0007896,PO002865,ITEM1166,203,1584.97,321748.91
POL0007897,PO001510,ITEM1176,455,4204.63,1913106.65
POL0007898,PO001630,ITEM0052,314,1019.92,320254.88
POL0007899,PO000306,ITEM0862,496,136.48,67694.08
POL0007900,PO000337,ITEM0697,-4,537.07,-2148.28
POL0007901,PO001706,ITEM0037,411,3308.18,1359661.98
POL0007902,PO001227,ITEM0746,139,1051.06,146097.34
POL0007903,PO001093,ITEM1010,493,978.05,482178.65
POL0007904,PO002390,ITEM0848,20,14.91,117.42
POL0007905,PO002584,ITEM0060,90,1673.84,150645.6
POL0007906,PO001409,ITEM0885,81,3971.94,321727.14
POL0007907,PO002297,ITEM1120,464,1541.32,715172.48
POL0007908,PO002820,ITEM1105,277,3234.32,799.66
POL0007909,PO000177,ITEM0543,499,2979.7,1486870.3
POL0007910,PO001354,ITEM0661,272,4417.36,1201521.92
POL0007911,PO001657,ITEM1168,497,486.34,241710.98
POL0007912,PO000130,ITEM0682,73,3587.46,261884.58
POL0007913,PO002754,ITEM0593,316,4463.17,1410361.72
POL0007914,PO000840,ITEM0757,456,3200.98,1459646.88
POL0007915,PO000961,ITEM1051,40,3133.83,125353.2
POL0007916,PO001624,ITEM0820,286,367.97,105239.42
POL0007917,PO002778,ITEM0738,341,132.78,45277.98
POL0007918,PO001361,ITEM1033,492,2536.8,1248105.6
POL0007919,PO002934,ITEM0088,183,2653.22,485539.26
POL0007920,PO001067,ITEM0296,499,945.68,471894.32
POL0007921,PO002109,ITEM1088,6,4983.09,29898.54
POL0007922,PO002212,ITEM0665,63,1632.81,102867.03
POL0007923,PO002929,ITEM1115,394,999.48,478.78
POL0007924,PO000845,ITEM0170,99,2260.98,223837.02
POL0007925,PO002274,ITEM0839,178,4835.81,860774.18
POL0007926,PO001454,ITEM0421,342,1529.33,523030.86
POL0007927,PO001880,ITEM1129,223,1260.04,280988.92
POL0007928,PO000092,ITEM0715,86,1281.72,110227.92
POL0007929,PO000059,ITEM0655,50,4621,231050
POL0007930,PO000995,ITEM0792,26,2767.76,71961.76
POL0007931,PO000153,ITEM0566,439,167.41,73492.99
POL0007932,PO002692,ITEM0224,173,1522.1,263323.3
POL0007933,PO000554,ITEM0394,384,4827.47,1853748.48
POL0007934,PO000035,ITEM1194,249,4626.21,1151926.29
POL0007935,PO001339,ITEM0510,156,827.07,129022.92
POL0007936,PO001480,ITEM0884,187,730.54,136610.98
POL0007937,PO000637,ITEM1156,127,505.64,64216.28
POL0007938,PO000240,ITEM0391,21,313.31,6579.51
POL0007939,PO002412,ITEM0524,52,1666.63,86664.76
POL0007940,PO000454,ITEM0198,402,2156.6,866953.2
POL0007941,PO000960,ITEM0323,147,2575.53,378602.91
POL0007942,PO001664,ITEM0703,350,188.92,66122
POL0007943,PO001685,ITEM0157,59,4657.1,274768.9
POL0007944,PO001692,ITEM1155,188,4089.03,768737.64
POL0007945,PO002610,ITEM0124,35,4584.34,65.22
POL0007946,PO002851,ITEM0047,353,1035.16,365411.48
POL0007947,PO001563,ITEM0691,222,2898.52,643471.44
POL0007948,PO002665,ITEM0952,310,4934.74,1529769.4
POL0007949,PO002978,ITEM0394,85,1106.99,94094.15
POL0007950,PO000987,ITEM0630,147,497.2,73088.4
POL0007951,PO002070,ITEM0047,446,849.33,378801.18
POL0007952,PO002635,ITEM0115,125,3312.3,414037.5
POL0007953,PO002992,ITEM1171,92,2562.19,235721.48
POL0007954,PO002514,ITEM0753,-4,1713.7,763.53
POL0007955,PO001108,ITEM0332,461,3647.03,1681280.83
POL0007956,PO000948,ITEM0814,25,2179.97,54499.25
POL0007957,PO000734,ITEM0176,477,2228.06,502.42
POL0007958,PO000501,ITEM0104,84,2334.32,196082.88
POL0007959,PO001433,ITEM0944,180,2915.04,524707.2
POL0007960,PO000345,ITEM0765,283,2544.67,720141.61
POL0007961,PO002429,ITEM0732,36,2759.05,99325.8
POL0007962,PO002551,ITEM0869,394,1840.25,725058.5
POL0007963,PO000565,ITEM0197,310,1587.16,492019.6
POL0007964,PO000580,ITEM0542,55,2758.45,151714.75
POL0007965,PO002745,ITEM0352,235,4630.92,1088266.2
POL0007966,PO000093,ITEM0318,20,3315.77,66315.4
POL0007967,PO000706,ITEM0787,319,4645.89,1482038.91
POL0007968,PO001000,ITEM0539,44,3268.86,143829.84
POL0007969,PO002010,ITEM1057,149,3125.6,465714.4
POL0007970,PO000438,ITEM0596,495,4942.57,2446572.15
POL0007971,PO000562,ITEM0764,380,4316.8,1640384
POL0007972,PO000568,ITEM0575,101,302.31,30533.31
POL0007973,PO000474,ITEM0232,102,78.31,7987.62
POL0007974,PO001260,ITEM0379,134,2121.47,284276.98
POL0007975,PO001959,ITEM1029,117,2324.86,272008.62
POL0007976,PO001521,ITEM0688,336,138.93,46680.48
POL0007977,PO000546,ITEM0980,305,690.47,210593.35
POL0007978,PO000520,ITEM0876,2,4712.13,9424.26
POL0007979,PO001637,ITEM0969,146,2816.82,411255.72
POL0007980,PO001843,ITEM0377,366,4830.65,1768017.9
POL0007981,PO002655,ITEM0627,333,2958.25,985097.25
POL0007982,PO001835,ITEM0890,98,1738.31,170354.38
POL0007983,PO001851,ITEM0344,306,3112.82,952522.92
POL0007984,PO000892,ITEM1157,351,2014.39,707050.89
POL0007985,PO001815,ITEM0232,3,4727.86,14183.58
POL0007986,PO002045,ITEM0644,305,4317.9,948.86
POL0007987,PO000525,ITEM0094,172,3174.99,546098.28
POL0007988,PO001981,ITEM0017,63,4421.8,278573.4
POL0007989,PO002866,ITEM0757,62,642.93,39861.66
POL0007990,PO002659,ITEM0284,361,1117,403237
POL0007991,PO001248,ITEM0476,272,428.57,116571.04
