transaction_id,item_code,warehouse_code,transaction_type,quantity,transaction_date
TXN00010357,ITEM0454,WH_IN_01,ISSUE,166,29-09-2024
TXN00010358,ITEM0156,WH_US_01,RECEIPT,-212,14-12-2025
TXN00010359,ITEM0462,,INVALID,494,14-03-2024
TXN00010360,ITEM0681,WH_EU_01,ADJUSTMENT,-484,28-06-2025
TXN00010361,ITEM0027,,INVALID,432,21-10-2024
TXN00010362,ITEM0051,WH_US_01,INVALID,106,09-03-2024
TXN00010363,ITEM0805,,ADJUSTMENT,68,24-10-2025
TXN00010364,ITEM0707,WH_IN_01,ADJUSTMENT,-64,22-11-2025
TXN00010365,ITEM1001,WH_IN_01,ISSUE,138,11-03-2024
TXN00010366,ITEM0136,WH_US_01,INVALID,-69,04-11-2025
TXN00010367,ITEM1162,WH_EU_01,ADJUSTMENT,175,09-06-2025
TXN00010368,ITEM1167,,INVALID,-312,05-07-2024
TXN00010369,ITEM0754,WH_IN_01,ISSUE,-459,20-09-2024
TXN00010370,ITEM0184,WH_IN_01,INVALID,290,06-05-2025
TXN00010371,ITEM0357,,ISSUE,-494,15-12-2024
TXN00010372,ITEM0898,WH_IN_01,RECEIPT,4,24-01-2024
TXN00010373,ITEM0747,,ADJUSTMENT,-348,04-09-2024
TXN00010374,ITEM0671,WH_EU_01,RECEIPT,450,27-07-2025
TXN00010375,ITEM0294,WH_EU_01,ISSUE,-497,07-02-2024
TXN00010376,ITEM0354,WH_IN_01,ISSUE,-277,26-02-2025
TXN00010377,ITEM0652,WH_IN_01,INVALID,280,25-04-2024
TXN00010378,ITEM1083,WH_IN_01,ADJUSTMENT,148,08-08-2024
TXN00010379,ITEM0487,WH_EU_01,ISSUE,-214,29-06-2025
TXN00010380,ITEM0580,WH_EU_01,ADJUSTMENT,500,29-07-2025
TXN00010381,ITEM0236,WH_IN_01,INVALID,188,10-07-2024
TXN00010382,ITEM0560,,RECEIPT,255,26-09-2025
TXN00010383,ITEM0224,,RECEIPT,345,24-02-2024
TXN00010384,ITEM0476,,INVALID,-234,15-02-2025
TXN00010385,ITEM0164,WH_US_01,ISSUE,-87,02-01-2026
TXN00010386,ITEM0005,WH_US_01,ISSUE,291,02-07-2025
TXN00010387,ITEM0251,WH_EU_01,ADJUSTMENT,29,13-02-2024
TXN00010388,ITEM0601,WH_US_01,ADJUSTMENT,-176,18-06-2024
TXN00010389,ITEM0639,WH_US_01,ADJUSTMENT,270,22-11-2024
TXN00010390,ITEM0905,WH_EU_01,ADJUSTMENT,-391,17-07-2025
TXN00010391,ITEM0912,,ADJUSTMENT,12,19-01-2025
TXN00010392,ITEM0712,,RECEIPT,59,31-07-2024
TXN00010393,ITEM0976,WH_US_01,INVALID,-159,17-05-2025
TXN00010394,ITEM0988,WH_IN_01,INVALID,325,31-07-2025
TXN00010395,ITEM0113,WH_IN_01,RECEIPT,58,09-05-2025
TXN00010396,ITEM0549,WH_EU_01,RECEIPT,488,20-09-2024
TXN00010397,ITEM1170,,INVALID,471,21-06-2024
TXN00010398,ITEM0020,WH_EU_01,RECEIPT,83,06-02-2024
TXN00010399,ITEM0369,,ISSUE,256,05-07-2024
TXN00010400,ITEM0896,,ISSUE,491,13-06-2025
TXN00010401,ITEM0404,WH_EU_01,INVALID,17,07-06-2024
TXN00010402,ITEM1028,WH_IN_01,ISSUE,407,26-04-2024
TXN00010403,ITEM0753,WH_EU_01,ADJUSTMENT,-351,19-09-2024
TXN00010404,ITEM0400,WH_EU_01,INVALID,-176,24-02-2025
TXN00010405,ITEM0559,,ADJUSTMENT,289,15-11-2024
TXN00010406,ITEM1189,,ADJUSTMENT,42,15-04-2024
TXN00010407,ITEM1050,WH_EU_01,ISSUE,177,14-12-2024
TXN00010408,ITEM0769,,ISSUE,451,14-10-2025
TXN00010409,ITEM1058,WH_IN_01,INVALID,479,05-05-2025
TXN00010410,ITEM1100,,INVALID,-104,07-10-2025
TXN00010411,ITEM1104,WH_IN_01,ADJUSTMENT,-229,27-01-2025
TXN00010412,ITEM0309,WH_IN_01,ADJUSTMENT,-29,13-06-2024
TXN00010413,ITEM0939,WH_IN_01,ADJUSTMENT,-405,23-06-2024
TXN00010414,ITEM0019,WH_EU_01,INVALID,-121,05-05-2024
TXN00010415,ITEM0563,WH_IN_01,ADJUSTMENT,-40,20-05-2024
TXN00010416,ITEM0463,WH_US_01,ADJUSTMENT,-388,06-05-2024
TXN00010417,ITEM0970,WH_EU_01,INVALID,479,21-03-2025
TXN00010418,ITEM1012,WH_IN_01,ADJUSTMENT,-81,11-12-2024
TXN00010419,ITEM0771,WH_US_01,INVALID,59,29-04-2025
TXN00010420,ITEM0008,WH_IN_01,INVALID,36,22-01-2025
TXN00010421,ITEM0988,WH_EU_01,ADJUSTMENT,-113,03-10-2024
TXN00010422,ITEM0386,WH_US_01,ADJUSTMENT,-403,20-04-2024
TXN00010423,ITEM0818,WH_EU_01,RECEIPT,-478,04-01-2026
TXN00010424,ITEM0214,WH_EU_01,ADJUSTMENT,278,31-01-2024
TXN00010425,ITEM0582,WH_EU_01,ISSUE,-390,06-01-2026
TXN00010426,ITEM1090,,ISSUE,-440,31-08-2024
TXN00010427,ITEM0304,WH_US_01,RECEIPT,442,24-10-2024
TXN00010428,ITEM0560,,ADJUSTMENT,-70,11-10-2024
TXN00010429,ITEM0776,,ADJUSTMENT,-33,03-07-2025
TXN00010430,ITEM0240,,INVALID,286,19-01-2025
TXN00010431,ITEM0066,,RECEIPT,-150,07-07-2025
TXN00010432,ITEM0082,WH_US_01,RECEIPT,-346,03-12-2025
TXN00010433,ITEM0428,WH_IN_01,ADJUSTMENT,95,21-03-2025
TXN00010434,ITEM0916,WH_IN_01,INVALID,-57,09-01-2025
TXN00010435,ITEM1075,,ADJUSTMENT,-151,19-02-2025
TXN00010436,ITEM0732,,INVALID,462,01-06-2025
TXN00010437,ITEM0241,WH_US_01,ISSUE,-42,11-09-2025
TXN00010438,ITEM0462,WH_IN_01,ADJUSTMENT,17,19-10-2024
TXN00010439,ITEM0127,WH_EU_01,ISSUE,380,24-10-2025
TXN00010440,ITEM0531,WH_US_01,INVALID,-302,22-03-2025
TXN00010441,ITEM0580,WH_IN_01,ADJUSTMENT,-123,21-10-2025
TXN00010442,ITEM0921,,ADJUSTMENT,414,26-01-2025
TXN00010443,ITEM0821,WH_IN_01,RECEIPT,65,04-08-2025
TXN00010444,ITEM0217,WH_IN_01,RECEIPT,-346,20-03-2024
TXN00010445,ITEM0662,WH_EU_01,ADJUSTMENT,452,24-01-2024
TXN00010446,ITEM0918,WH_EU_01,INVALID,-162,18-03-2024
TXN00010447,ITEM0080,WH_IN_01,ISSUE,176,19-03-2025
TXN00010448,ITEM0619,WH_US_01,ISSUE,-481,30-10-2024
TXN00010449,ITEM0423,,ISSUE,379,10-09-2025
TXN00010450,ITEM0641,WH_EU_01,RECEIPT,-466,15-06-2024
TXN00010451,ITEM0644,WH_EU_01,ISSUE,-142,13-12-2025
TXN00010452,ITEM0331,,ISSUE,108,04-12-2024
TXN00010453,ITEM1161,,ADJUSTMENT,-461,18-12-2024
TXN00010454,ITEM0469,WH_IN_01,ADJUSTMENT,-208,28-08-2024
TXN00010455,ITEM1005,WH_EU_01,RECEIPT,-57,16-03-2024
TXN00010456,ITEM0498,WH_US_01,RECEIPT,286,23-11-2025
TXN00010457,ITEM1109,WH_IN_01,INVALID,18,13-09-2024
TXN00010458,ITEM0639,WH_IN_01,ISSUE,-362,09-08-2025
TXN00010459,ITEM0391,WH_EU_01,ADJUSTMENT,402,18-04-2024
TXN00010460,ITEM0274,WH_IN_01,RECEIPT,-491,14-08-2024
TXN00010461,ITEM1042,WH_US_01,ISSUE,161,01-01-2026
TXN00010462,ITEM1156,WH_IN_01,INVALID,255,11-10-2024
TXN00010463,ITEM0121,WH_IN_01,ADJUSTMENT,-402,07-12-2024
TXN00010464,ITEM1160,,ISSUE,161,22-06-2025
TXN00010465,ITEM0179,WH_IN_01,RECEIPT,357,15-08-2025
TXN00010466,ITEM0784,WH_IN_01,RECEIPT,344,12-12-2024
TXN00010467,ITEM0615,WH_IN_01,RECEIPT,-128,15-02-2024
TXN00010468,ITEM0589,WH_US_01,RECEIPT,-122,24-11-2024
TXN00010469,ITEM0294,WH_EU_01,INVALID,128,17-06-2024
TXN00010470,ITEM0003,WH_US_01,INVALID,58,12-04-2024
TXN00010471,ITEM0299,WH_IN_01,RECEIPT,-199,30-09-2024
TXN00010472,ITEM0775,WH_EU_01,ISSUE,126,10-05-2024
TXN00010473,ITEM1159,,RECEIPT,125,28-05-2024
TXN00010474,ITEM0031,WH_EU_01,ADJUSTMENT,-96,26-09-2024
TXN00010475,ITEM0294,WH_US_01,RECEIPT,312,01-04-2024
TXN00010476,ITEM0480,WH_EU_01,INVALID,-384,14-05-2025
TXN00010477,ITEM0340,WH_US_01,ADJUSTMENT,-229,08-04-2025
TXN00010478,ITEM0382,WH_US_01,ADJUSTMENT,-202,10-01-2026
TXN00010479,ITEM0620,WH_US_01,ADJUSTMENT,282,01-04-2024
TXN00010480,ITEM0153,WH_IN_01,RECEIPT,-128,01-06-2025
TXN00010481,ITEM0772,WH_US_01,RECEIPT,370,01-02-2025
TXN00010482,ITEM0438,WH_US_01,ISSUE,482,02-12-2025
TXN00010483,ITEM0656,WH_EU_01,RECEIPT,-415,25-12-2024
TXN00010484,ITEM0080,WH_IN_01,ADJUSTMENT,124,12-01-2026
TXN00010485,ITEM1053,WH_EU_01,RECEIPT,99,16-08-2025
TXN00010486,ITEM0200,WH_IN_01,RECEIPT,189,29-10-2025
TXN00010487,ITEM1041,WH_IN_01,RECEIPT,-116,14-08-2025
TXN00010488,ITEM0034,,INVALID,295,24-02-2024
TXN00010489,ITEM1040,WH_US_01,ISSUE,437,08-12-2024
TXN00010490,ITEM0328,WH_EU_01,ADJUSTMENT,-332,11-12-2025
TXN00010491,ITEM0800,WH_IN_01,RECEIPT,333,02-05-2025
TXN00010492,ITEM0751,WH_EU_01,ISSUE,-261,23-02-2025
TXN00010493,ITEM0908,,ISSUE,-332,22-08-2024
TXN00010494,ITEM0893,WH_EU_01,RECEIPT,362,08-06-2025
TXN00010495,ITEM0471,WH_EU_01,INVALID,-118,28-08-2025
TXN00010496,ITEM0396,WH_US_01,ADJUSTMENT,-277,05-05-2025
TXN00010497,ITEM0642,WH_IN_01,INVALID,-269,28-10-2025
TXN00010498,ITEM0223,WH_EU_01,INVALID,469,01-11-2024
TXN00010499,ITEM0178,WH_US_01,ADJUSTMENT,-170,29-12-2024
TXN00010500,ITEM0259,WH_IN_01,INVALID,468,16-08-2025
TXN00010501,ITEM0757,,INVALID,-33,18-05-2025
TXN00010502,ITEM1060,WH_US_01,ADJUSTMENT,-9,31-12-2025
TXN00010503,ITEM0592,WH_EU_01,INVALID,-305,13-08-2024
TXN00010504,ITEM0453,,INVALID,-271,07-08-2024
TXN00010505,ITEM0701,,ISSUE,-491,14-02-2025
TXN00010506,ITEM0615,WH_EU_01,ADJUSTMENT,-496,17-12-2024
TXN00010507,ITEM1184,WH_EU_01,ISSUE,188,01-05-2024
TXN00010508,ITEM0274,,RECEIPT,491,05-04-2024
TXN00010509,ITEM0807,WH_US_01,RECEIPT,-436,10-06-2024
TXN00010510,ITEM0463,,INVALID,119,18-05-2024
TXN00010511,ITEM0364,WH_IN_01,RECEIPT,-307,17-06-2024
TXN00010512,ITEM0538,WH_US_01,ADJUSTMENT,-215,28-05-2025
TXN00010513,ITEM0215,WH_US_01,ISSUE,29,20-11-2024
TXN00010514,ITEM0386,WH_IN_01,INVALID,-258,25-04-2024
TXN00010515,ITEM0276,WH_US_01,ADJUSTMENT,52,15-02-2025
TXN00010516,ITEM0641,WH_EU_01,ADJUSTMENT,326,13-04-2025
TXN00010517,ITEM0196,,RECEIPT,2,29-05-2025
TXN00010518,ITEM0978,WH_IN_01,ADJUSTMENT,493,22-03-2025
TXN00010519,ITEM0696,WH_US_01,INVALID,-60,21-12-2024
TXN00010520,ITEM0778,WH_IN_01,ISSUE,93,25-04-2024
TXN00010521,ITEM0542,,INVALID,-328,04-06-2025
TXN00010522,ITEM0775,WH_EU_01,ADJUSTMENT,186,12-09-2025
TXN00010523,ITEM0388,WH_IN_01,ADJUSTMENT,439,16-04-2025
TXN00010524,ITEM0758,,ISSUE,498,01-08-2024
TXN00010525,ITEM0472,,RECEIPT,46,15-12-2024
TXN00010526,ITEM0487,WH_EU_01,ADJUSTMENT,91,09-12-2025
TXN00010527,ITEM0066,,ISSUE,377,09-03-2024
TXN00010528,ITEM0391,,ADJUSTMENT,-171,30-07-2024
TXN00010529,ITEM0786,WH_US_01,ADJUSTMENT,320,15-06-2024
TXN00010530,ITEM0348,WH_US_01,ADJUSTMENT,-262,20-12-2025
TXN00010531,ITEM0490,WH_EU_01,RECEIPT,66,01-10-2024
TXN00010532,ITEM0814,WH_IN_01,ISSUE,193,05-09-2025
TXN00010533,ITEM1130,WH_IN_01,ISSUE,-168,16-09-2024
TXN00010534,ITEM0020,WH_EU_01,ADJUSTMENT,-134,18-09-2025
TXN00010535,ITEM0018,WH_US_01,ISSUE,336,11-02-2024
TXN00010536,ITEM0394,WH_IN_01,RECEIPT,154,02-12-2025
TXN00010537,ITEM0304,,ISSUE,228,22-05-2024
TXN00010538,ITEM0539,,ADJUSTMENT,-169,10-09-2024
TXN00010539,ITEM0912,WH_US_01,ISSUE,205,19-10-2024
TXN00010540,ITEM0809,WH_EU_01,ISSUE,-457,12-08-2025
TXN00010541,ITEM0241,WH_EU_01,RECEIPT,-247,16-08-2024
TXN00010542,ITEM0449,WH_EU_01,ISSUE,-390,25-05-2024
TXN00010543,ITEM0632,WH_IN_01,ADJUSTMENT,-58,08-08-2024
TXN00010544,ITEM0243,WH_EU_01,INVALID,-293,18-11-2025
TXN00010545,ITEM0532,WH_EU_01,ISSUE,482,28-05-2025
TXN00010546,ITEM0870,WH_IN_01,ISSUE,335,06-09-2024
TXN00010547,ITEM0218,WH_US_01,INVALID,265,01-05-2024
TXN00010548,ITEM0412,WH_US_01,INVALID,369,27-10-2025
TXN00010549,ITEM0174,WH_EU_01,ADJUSTMENT,-193,12-07-2025
TXN00010550,ITEM1051,,INVALID,391,22-06-2025
TXN00010551,ITEM0306,,ADJUSTMENT,147,21-04-2025
TXN00010552,ITEM0634,,INVALID,320,23-03-2024
TXN00010553,ITEM1059,,ADJUSTMENT,-47,11-08-2025
TXN00010554,ITEM0724,,INVALID,-359,06-09-2025
TXN00010555,ITEM0839,,RECEIPT,-439,25-12-2025
TXN00010556,ITEM0547,WH_IN_01,ISSUE,314,02-09-2024
TXN00010557,ITEM0993,WH_EU_01,INVALID,-292,08-04-2024
TXN00010558,ITEM0961,WH_US_01,ADJUSTMENT,-442,18-02-2024
TXN00010559,ITEM0408,WH_US_01,ISSUE,-429,02-07-2024
TXN00010560,ITEM1166,,INVALID,55,11-06-2024
TXN00010561,ITEM0520,WH_EU_01,ADJUSTMENT,-63,03-12-2024
TXN00010562,ITEM0514,,RECEIPT,-269,16-07-2025
TXN00010563,ITEM0902,WH_IN_01,INVALID,-123,08-06-2025
TXN00010564,ITEM0809,WH_EU_01,INVALID,488,15-09-2024
TXN00010565,ITEM0240,WH_EU_01,RECEIPT,-218,26-07-2024
TXN00010566,ITEM0813,,RECEIPT,394,08-11-2024
TXN00010567,ITEM0581,WH_EU_01,ADJUSTMENT,-387,24-09-2024
TXN00010568,ITEM0541,WH_US_01,ADJUSTMENT,-208,15-09-2025
TXN00010569,ITEM0891,WH_US_01,RECEIPT,-279,28-09-2025
TXN00010570,ITEM0835,,INVALID,211,30-06-2025
TXN00010571,ITEM0809,WH_IN_01,INVALID,50,09-07-2025
TXN00010572,ITEM1177,WH_EU_01,ADJUSTMENT,415,24-05-2024
TXN00010573,ITEM0396,WH_IN_01,ISSUE,40,10-06-2024
TXN00010574,ITEM0801,WH_US_01,ISSUE,7,07-09-2025
TXN00010575,ITEM0135,WH_IN_01,ADJUSTMENT,-250,16-02-2025
TXN00010576,ITEM0854,WH_IN_01,ADJUSTMENT,361,15-09-2025
TXN00010577,ITEM0801,WH_EU_01,ISSUE,472,20-10-2024
TXN00010578,ITEM0196,,ISSUE,398,20-02-2024
TXN00010579,ITEM1015,WH_US_01,INVALID,267,27-02-2024
TXN00010580,ITEM0632,WH_EU_01,ISSUE,232,17-07-2025
TXN00010581,ITEM0695,WH_US_01,RECEIPT,-168,05-08-2024
TXN00010582,ITEM0715,WH_IN_01,ADJUSTMENT,-466,18-10-2024
TXN00010583,ITEM0880,WH_IN_01,RECEIPT,294,26-05-2024
TXN00010584,ITEM0135,,INVALID,162,18-05-2024
TXN00010585,ITEM0872,WH_EU_01,ADJUSTMENT,300,18-01-2026
TXN00010586,ITEM0646,WH_US_01,ADJUSTMENT,-311,24-04-2025
TXN00010587,ITEM0292,WH_US_01,ADJUSTMENT,-52,03-08-2025
TXN00010588,ITEM0513,WH_EU_01,ADJUSTMENT,-266,11-09-2024
TXN00010589,ITEM0145,WH_IN_01,RECEIPT,469,08-12-2025
TXN00010590,ITEM0125,WH_EU_01,RECEIPT,-276,11-12-2025
TXN00010591,ITEM0630,WH_EU_01,ISSUE,43,07-04-2025
TXN00010592,ITEM0634,WH_IN_01,ADJUSTMENT,431,22-09-2024
TXN00010593,ITEM0967,WH_IN_01,ADJUSTMENT,-347,23-07-2024
TXN00010594,ITEM0911,WH_US_01,RECEIPT,-427,21-01-2026
TXN00010595,ITEM0950,WH_US_01,ISSUE,-147,31-03-2025
TXN00010596,ITEM0575,,INVALID,-412,07-04-2024
TXN00010597,ITEM0526,WH_US_01,INVALID,-191,04-12-2024
TXN00010598,ITEM1161,WH_EU_01,RECEIPT,-128,14-12-2025
TXN00010599,ITEM0519,WH_IN_01,ADJUSTMENT,114,19-03-2024
TXN00010600,ITEM0630,WH_US_01,RECEIPT,170,06-11-2024
TXN00010601,ITEM0411,WH_EU_01,ADJUSTMENT,50,20-05-2025
TXN00010602,ITEM0868,WH_IN_01,ADJUSTMENT,325,03-06-2025
TXN00010603,ITEM0768,WH_IN_01,ISSUE,-70,03-12-2025
TXN00010604,ITEM0382,,RECEIPT,269,13-05-2024
TXN00010605,ITEM0769,WH_EU_01,INVALID,24,03-12-2025
TXN00010606,ITEM0691,,ISSUE,218,28-03-2025
TXN00010607,ITEM1154,WH_US_01,INVALID,-36,13-03-2025
TXN00010608,ITEM0860,,ISSUE,-11,05-07-2025
TXN00010609,ITEM0074,WH_IN_01,ISSUE,-93,07-05-2024
TXN00010610,ITEM0069,,INVALID,-342,15-01-2026
TXN00010611,ITEM1132,WH_IN_01,ISSUE,51,17-09-2024
TXN00010612,ITEM0159,WH_EU_01,ADJUSTMENT,393,30-11-2025
TXN00010613,ITEM0196,WH_IN_01,ISSUE,-188,16-04-2024
TXN00010614,ITEM0564,WH_IN_01,INVALID,-247,13-06-2025
TXN00010615,ITEM0085,WH_US_01,ISSUE,25,29-04-2025
TXN00010616,ITEM0348,WH_EU_01,RECEIPT,375,08-12-2024
TXN00010617,ITEM0389,WH_US_01,INVALID,-175,07-04-2024
TXN00010618,ITEM0010,WH_EU_01,RECEIPT,211,21-03-2024
TXN00010619,ITEM0942,WH_IN_01,RECEIPT,418,02-02-2024
TXN00010620,ITEM0203,,ISSUE,-374,06-08-2025
TXN00010621,ITEM0534,,RECEIPT,-130,27-08-2024
TXN00010622,ITEM1103,WH_IN_01,INVALID,-55,28-11-2025
TXN00010623,ITEM0067,WH_US_01,RECEIPT,-470,05-04-2024
TXN00010624,ITEM0375,WH_IN_01,INVALID,-293,17-11-2025
TXN00010625,ITEM1118,WH_EU_01,INVALID,48,27-01-2024
TXN00010626,ITEM0025,WH_IN_01,RECEIPT,295,09-06-2024
TXN00010627,ITEM0192,WH_IN_01,RECEIPT,-313,29-03-2025
TXN00010628,ITEM0633,,ISSUE,120,06-12-2024
TXN00010629,ITEM1119,WH_EU_01,INVALID,189,03-07-2024
TXN00010630,ITEM0427,,ISSUE,-265,25-04-2025
TXN00010631,ITEM1015,WH_US_01,RECEIPT,267,08-03-2025
TXN00010632,ITEM0789,WH_US_01,RECEIPT,-81,24-06-2024
TXN00010633,ITEM0280,WH_US_01,RECEIPT,-386,21-01-2025
TXN00010634,ITEM0687,,INVALID,271,07-06-2024
TXN00010635,ITEM0609,WH_IN_01,RECEIPT,500,20-08-2024
TXN00010636,ITEM0676,WH_EU_01,RECEIPT,399,02-06-2025
TXN00010637,ITEM0176,WH_EU_01,INVALID,-277,24-04-2024
TXN00010638,ITEM0822,WH_EU_01,RECEIPT,296,25-08-2024
TXN00010639,ITEM0165,WH_US_01,INVALID,-102,14-11-2024
TXN00010640,ITEM0964,WH_US_01,ADJUSTMENT,449,14-09-2025
TXN00010641,ITEM0002,WH_IN_01,INVALID,-193,08-04-2025
TXN00010642,ITEM0117,,ISSUE,-211,06-12-2025
TXN00010643,ITEM0903,WH_US_01,ISSUE,-89,03-03-2024
TXN00010644,ITEM0860,WH_US_01,RECEIPT,-291,14-01-2025
TXN00010645,ITEM0139,WH_EU_01,ADJUSTMENT,79,13-09-2024
TXN00010646,ITEM0775,,ADJUSTMENT,450,08-09-2024
TXN00010647,ITEM0843,,RECEIPT,-454,24-10-2024
TXN00010648,ITEM0569,WH_IN_01,ISSUE,-117,05-02-2024
TXN00010649,ITEM1098,WH_IN_01,INVALID,160,20-03-2024
TXN00010650,ITEM1079,WH_IN_01,RECEIPT,334,08-09-2025
TXN00010651,ITEM0596,WH_IN_01,ISSUE,-428,19-07-2024
TXN00010652,ITEM1003,WH_IN_01,RECEIPT,-164,13-09-2024
TXN00010653,ITEM0730,,INVALID,72,27-04-2025
TXN00010654,ITEM0272,WH_US_01,ISSUE,-305,06-12-2025
TXN00010655,ITEM1070,WH_IN_01,ISSUE,-116,20-01-2025
TXN00010656,ITEM0412,WH_US_01,INVALID,-163,02-09-2025
TXN00010657,ITEM0999,WH_IN_01,ISSUE,-346,16-02-2024
TXN00010658,ITEM0385,WH_EU_01,RECEIPT,-376,30-03-2024
TXN00010659,ITEM0729,,ISSUE,-235,14-04-2024
TXN00010660,ITEM0528,,ADJUSTMENT,72,20-07-2025
TXN00010661,ITEM1074,,INVALID,-409,29-07-2025
TXN00010662,ITEM0514,WH_US_01,ISSUE,219,10-01-2025
TXN00010663,ITEM0069,WH_EU_01,INVALID,37,04-12-2024
TXN00010664,ITEM1061,WH_IN_01,ISSUE,247,06-05-2025
TXN00010665,ITEM0601,WH_EU_01,ISSUE,-3,28-03-2025
TXN00010666,ITEM0715,WH_US_01,ADJUSTMENT,-48,24-04-2024
TXN00010667,ITEM0867,,INVALID,144,24-07-2024
TXN00010668,ITEM0960,WH_EU_01,ADJUSTMENT,-384,20-01-2025
TXN00010669,ITEM1019,WH_IN_01,ADJUSTMENT,61,29-12-2025
TXN00010670,ITEM0967,WH_US_01,ADJUSTMENT,-2,25-12-2025
TXN00010671,ITEM0607,,RECEIPT,308,27-09-2024
TXN00010672,ITEM0268,WH_EU_01,ISSUE,-227,09-02-2024
TXN00010673,ITEM0586,WH_EU_01,ISSUE,-414,15-05-2024
TXN00010674,ITEM0190,WH_EU_01,ISSUE,-166,05-04-2024
TXN00010675,ITEM0991,WH_US_01,ISSUE,-422,31-10-2025
TXN00010676,ITEM0087,,ISSUE,-340,20-08-2024
TXN00010677,ITEM0026,,ADJUSTMENT,469,26-10-2024
TXN00010678,ITEM1048,WH_EU_01,ADJUSTMENT,277,19-07-2024
TXN00010679,ITEM0536,WH_IN_01,RECEIPT,-123,23-10-2025
TXN00010680,ITEM0401,WH_EU_01,ADJUSTMENT,-273,02-12-2024
TXN00010681,ITEM0524,WH_EU_01,ISSUE,-186,15-04-2025
TXN00010682,ITEM1171,,ISSUE,-486,28-07-2024
TXN00010683,ITEM0703,WH_EU_01,INVALID,159,13-09-2024
TXN00010684,ITEM0159,WH_US_01,ISSUE,-17,03-08-2025
TXN00010685,ITEM0939,,ISSUE,115,28-03-2024
TXN00010686,ITEM0588,,INVALID,463,30-03-2024
TXN00010687,ITEM0204,WH_EU_01,RECEIPT,-128,21-03-2025
TXN00010688,ITEM0314,WH_EU_01,ADJUSTMENT,-142,02-05-2025
TXN00010689,ITEM0894,WH_IN_01,ISSUE,-12,07-11-2024
TXN00010690,ITEM0505,WH_US_01,INVALID,-244,10-11-2024
TXN00010691,ITEM1181,WH_EU_01,RECEIPT,275,11-11-2024
TXN00010692,ITEM0283,WH_IN_01,ADJUSTMENT,-183,18-10-2025
TXN00010693,ITEM0546,,RECEIPT,-101,19-10-2024
TXN00010694,ITEM0492,WH_EU_01,INVALID,491,18-07-2025
TXN00010695,ITEM0388,WH_US_01,ISSUE,301,26-02-2024
TXN00010696,ITEM0016,WH_US_01,ADJUSTMENT,30,21-04-2024
TXN00010697,ITEM0362,WH_US_01,INVALID,334,29-12-2025
TXN00010698,ITEM0431,WH_US_01,ADJUSTMENT,286,02-03-2025
TXN00010699,ITEM0424,,ADJUSTMENT,264,04-10-2025
TXN00010700,ITEM0110,WH_IN_01,ADJUSTMENT,-491,12-08-2024
TXN00010701,ITEM0590,,ISSUE,76,19-05-2024
TXN00010702,ITEM0710,WH_IN_01,INVALID,-75,26-04-2025
TXN00010703,ITEM0701,WH_EU_01,RECEIPT,437,07-04-2024
TXN00010704,ITEM0933,WH_IN_01,INVALID,-149,03-10-2024
TXN00010705,ITEM0525,,INVALID,325,10-03-2025
TXN00010706,ITEM0051,WH_IN_01,ISSUE,381,29-09-2024
TXN00010707,ITEM0064,WH_EU_01,ADJUSTMENT,-96,13-12-2024
TXN00010708,ITEM0890,WH_EU_01,ISSUE,-249,10-05-2024
TXN00010709,ITEM0181,WH_US_01,RECEIPT,-347,19-07-2024
TXN00010710,ITEM0336,WH_EU_01,ISSUE,166,10-08-2024
TXN00010711,ITEM0285,WH_US_01,RECEIPT,-365,28-04-2025
TXN00010712,ITEM0182,WH_IN_01,RECEIPT,368,04-09-2025
TXN00010713,ITEM0727,WH_IN_01,INVALID,-166,25-06-2025
TXN00010714,ITEM0211,WH_US_01,ADJUSTMENT,-121,12-11-2025
TXN00010715,ITEM0141,WH_IN_01,RECEIPT,390,22-01-2026
TXN00010716,ITEM0020,WH_US_01,ADJUSTMENT,-410,30-07-2025
TXN00010717,ITEM0879,,RECEIPT,12,22-01-2025
TXN00010718,ITEM0648,WH_EU_01,ADJUSTMENT,259,07-02-2024
TXN00010719,ITEM0029,,RECEIPT,292,21-06-2024
TXN00010720,ITEM0767,,ISSUE,210,12-08-2024
TXN00010721,ITEM1007,WH_US_01,ISSUE,-247,09-12-2025
TXN00010722,ITEM0156,WH_US_01,RECEIPT,359,28-06-2024
TXN00010723,ITEM0474,,ISSUE,268,22-10-2024
TXN00010724,ITEM0842,WH_US_01,RECEIPT,-216,15-03-2024
TXN00010725,ITEM0465,WH_EU_01,RECEIPT,-107,20-07-2024
TXN00010726,ITEM0896,,ADJUSTMENT,187,17-08-2024
TXN00010727,ITEM0733,WH_IN_01,INVALID,-268,29-05-2024
TXN00010728,ITEM0435,WH_IN_01,ISSUE,284,04-05-2024
TXN00010729,ITEM1007,WH_US_01,ADJUSTMENT,-60,15-05-2024
TXN00010730,ITEM0877,WH_IN_01,INVALID,242,03-02-2024
TXN00010731,ITEM1009,WH_US_01,ADJUSTMENT,-431,01-11-2025
TXN00010732,ITEM0282,WH_IN_01,ADJUSTMENT,321,18-01-2026
TXN00010733,ITEM0971,,ISSUE,-320,04-12-2025
TXN00010734,ITEM0428,WH_EU_01,RECEIPT,107,03-05-2025
TXN00010735,ITEM0848,WH_EU_01,ISSUE,462,12-11-2024
TXN00010736,ITEM1061,WH_US_01,ADJUSTMENT,305,20-02-2025
